date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-17,California,State,Delta,0.0,0.0,0.42857142857,0.023209036051
2022-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-17,California,State,Total,1514.0,100.0,1846.57142857142,100.0
2022-02-17,California,State,Other,2.0,0.13,0.85714285714,0.046418072103
2022-02-17,California,State,Omicron,1512.0,99.87,1845.28571428571,99.930372891846
2022-02-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-18,California,State,Other,3.0,0.21,1.14285714285,0.068166325835
2022-02-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-18,California,State,Omicron,1425.0,99.79,1675.0,99.906271301977
2022-02-18,California,State,Total,1428.0,100.0,1676.57142857142,100.0
2022-02-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-18,California,State,Delta,0.0,0.0,0.42857142857,0.025562372188
2022-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-19,California,State,Delta,0.0,0.0,0.42857142857,0.027407272063
2022-02-19,California,State,Total,891.0,100.0,1563.71428571428,100.0
2022-02-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Omicron,891.0,100.0,1562.14285714285,99.899506669103
2022-02-19,California,State,Other,0.0,0.0,1.14285714285,0.073086058834
2022-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-20,California,State,Other,0.0,0.0,1.14285714285,0.076241303726
2022-02-20,California,State,Total,576.0,100.0,1499.0,100.0
2022-02-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-20,California,State,Delta,0.0,0.0,0.42857142857,0.028590488897
2022-02-20,California,State,Omicron,576.0,100.0,1497.42857142857,99.895168207376
2022-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Other,2.0,0.28,1.42857142857,0.11353315168
2022-02-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-21,California,State,Total,705.0,100.0,1258.28571428571,100.0
2022-02-21,California,State,Omicron,703.0,99.72,1256.57142857142,99.863760217984
2022-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.022706630336
2022-02-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-22,California,State,Total,1578.0,100.0,1204.42857142857,100.0
2022-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-22,California,State,Other,4.0,0.25,1.85714285714,0.154192859684
2022-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-22,California,State,Delta,1.0,0.06,0.14285714285,0.011860989206
2022-02-22,California,State,Omicron,1573.0,99.68,1202.42857142857,99.833946151109
2022-02-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-23,California,State,Omicron,998.0,99.3,1096.85714285714,99.753150578147
2022-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-23,California,State,Total,1005.0,100.0,1099.57142857142,100.0
2022-02-23,California,State,Other,7.0,0.7,2.57142857142,0.233857347018
2022-02-23,California,State,Delta,0.0,0.0,0.14285714285,0.012992074834
2022-02-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-24,California,State,Other,1.0,0.13,2.42857142857,0.244042492105
2022-02-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-24,California,State,Total,783.0,100.0,995.14285714285,100.0
2022-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-24,California,State,Omicron,781.0,99.74,992.42857142857,99.727246626471
2022-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-24,California,State,Delta,1.0,0.13,0.28571428571,0.028710881424
2022-02-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-25,California,State,Delta,0.0,0.0,0.28571428571,0.032159511175
2022-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-25,California,State,Total,681.0,100.0,888.42857142857,100.0
2022-02-25,California,State,Omicron,677.0,99.41,885.57142857142,99.678404888246
2022-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-25,California,State,Other,4.0,0.59,2.57142857142,0.289435600579
2022-02-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-26,California,State,Delta,0.0,0.0,0.28571428571,0.034800765617
2022-02-26,California,State,Total,419.0,100.0,821.0,100.0
2022-02-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-26,California,State,Omicron,418.0,99.76,818.0,99.634591961023
2022-02-26,California,State,Other,1.0,0.24,2.71428571428,0.33060727336
2022-02-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-27,California,State,Delta,0.0,0.0,0.28571428571,0.036703982382
2022-02-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-27,California,State,Omicron,278.0,100.0,775.42857142857,99.614608184988
2022-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-27,California,State,Other,0.0,0.0,2.71428571428,0.34868783263
2022-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-27,California,State,Total,278.0,100.0,778.42857142857,100.0
2022-02-28,California,State,Total,551.0,100.0,756.42857142857,100.0
2022-02-28,California,State,Delta,0.0,0.0,0.28571428571,0.037771482531
2022-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-28,California,State,Other,3.0,0.54,2.85714285714,0.377714825307
2022-02-28,California,State,Omicron,548.0,99.46,753.28571428571,99.584513692162
2022-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-01,California,State,Other,3.0,0.55,2.71428571428,0.445590994371
2022-03-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-01,California,State,Omicron,544.0,99.45,606.28571428571,99.53095684803
2022-03-01,California,State,Total,547.0,100.0,609.14285714285,100.0
2022-03-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-01,California,State,Delta,0.0,0.0,0.14285714285,0.023452157598
2022-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-02,California,State,Omicron,549.0,99.28,542.14285714285,99.554039874082
2022-03-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-02,California,State,Total,553.0,100.0,544.57142857142,100.0
2022-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-02,California,State,Other,4.0,0.72,2.28571428571,0.419727177335
2022-03-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-02,California,State,Delta,0.0,0.0,0.14285714285,0.026232948583
2022-03-03,California,State,Total,461.0,100.0,498.57142857142,100.0
2022-03-03,California,State,Other,3.0,0.65,2.57142857142,0.515759312321
2022-03-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-03,California,State,Omicron,458.0,99.35,496.0,99.484240687679
2022-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-04,California,State,Omicron,469.0,99.79,466.28571428571,99.542543458371
2022-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-04,California,State,Total,470.0,100.0,468.42857142857,100.0
2022-03-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-04,California,State,Other,1.0,0.21,2.14285714285,0.457456541629
2022-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-05,California,State,Delta,1.0,0.4,0.14285714285,0.032164683178
2022-03-05,California,State,Other,1.0,0.4,2.14285714285,0.482470247668
2022-03-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-05,California,State,Omicron,247.0,99.2,441.85714285714,99.485365069154
2022-03-05,California,State,Total,249.0,100.0,444.14285714285,100.0
2022-03-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-06,California,State,Omicron,176.0,100.0,427.28571428571,99.467908214167
2022-03-06,California,State,Other,0.0,0.0,2.14285714285,0.498836049218
2022-03-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-06,California,State,Delta,0.0,0.0,0.14285714285,0.033255736615
2022-03-06,California,State,Total,176.0,100.0,429.57142857142,100.0
2022-03-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-07,California,State,Other,1.0,0.3,1.85714285714,0.465782873522
2022-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-07,California,State,Delta,0.0,0.0,0.14285714285,0.035829451809
2022-03-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-07,California,State,Omicron,334.0,99.7,396.71428571428,99.498387674669
2022-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-07,California,State,Total,335.0,100.0,398.71428571428,100.0
2022-03-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-08,California,State,Omicron,457.0,99.78,384.28571428571,99.555884529978
2022-03-08,California,State,Delta,0.0,0.0,0.14285714285,0.037009622502
2022-03-08,California,State,Total,458.0,100.0,386.0,100.0
2022-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-08,California,State,Other,1.0,0.22,1.57142857142,0.40710584752
2022-03-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-09,California,State,Other,2.0,0.44,1.28571428571,0.346287033474
2022-03-09,California,State,Total,450.0,100.0,371.28571428571,100.0
2022-03-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-09,California,State,Delta,0.0,0.0,0.14285714285,0.038476337053
2022-03-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-09,California,State,Omicron,448.0,99.56,369.85714285714,99.615236629473
2022-03-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-10,California,State,Omicron,383.0,99.22,359.14285714285,99.603803486529
2022-03-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-10,California,State,Other,2.0,0.52,1.14285714285,0.316957210777
2022-03-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-10,California,State,Delta,1.0,0.26,0.28571428571,0.079239302694
2022-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-10,California,State,Total,386.0,100.0,360.57142857142,100.0
2022-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-11,California,State,Omicron,368.0,99.73,344.71428571428,99.587288485349
2022-03-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-11,California,State,Other,1.0,0.27,1.14285714285,0.330169211721
2022-03-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-11,California,State,Total,369.0,100.0,346.14285714285,100.0
2022-03-11,California,State,Delta,0.0,0.0,0.28571428571,0.08254230293
2022-03-12,California,State,Delta,1.0,0.48,0.28571428571,0.08389261745
2022-03-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-12,California,State,Other,0.0,0.0,1.0,0.293624161074
2022-03-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-12,California,State,Total,210.0,100.0,340.57142857142,100.0
2022-03-12,California,State,Omicron,209.0,99.52,339.28571428571,99.622483221477
2022-03-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-13,California,State,Total,199.0,100.0,343.85714285714,100.0
2022-03-13,California,State,Other,1.0,0.5,1.14285714285,0.332363938513
2022-03-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-13,California,State,Omicron,198.0,99.5,342.42857142857,99.584545076859
2022-03-13,California,State,Delta,0.0,0.0,0.28571428571,0.083090984628
2022-03-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-14,California,State,Other,0.0,0.0,1.0,0.28818443804
2022-03-14,California,State,Delta,0.0,0.0,0.28571428571,0.082338410869
2022-03-14,California,State,Total,357.0,100.0,347.0,100.0
2022-03-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-14,California,State,Omicron,357.0,100.0,345.71428571428,99.629477151091
2022-03-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-15,California,State,Omicron,257.0,99.61,317.14285714285,99.596231493943
2022-03-15,California,State,Total,258.0,100.0,318.42857142857,100.0
2022-03-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-15,California,State,Other,0.0,0.0,0.85714285714,0.269179004038
2022-03-15,California,State,Delta,1.0,0.39,0.42857142857,0.134589502019
2022-03-16,California,State,Delta,0.0,0.0,0.42857142857,0.144997583374
2022-03-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-16,California,State,Total,290.0,100.0,295.57142857142,100.0
2022-03-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-16,California,State,Other,0.0,0.0,0.57142857142,0.193330111165
2022-03-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-16,California,State,Omicron,290.0,100.0,294.57142857142,99.661672305462
2022-03-17,California,State,Other,1.0,0.35,0.42857142857,0.15243902439
2022-03-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-17,California,State,Delta,0.0,0.0,0.28571428571,0.10162601626
2022-03-17,California,State,Total,285.0,100.0,281.14285714285,100.0
2022-03-17,California,State,Omicron,284.0,99.65,280.42857142857,99.74593495935
2022-03-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-18,California,State,Total,317.0,100.0,273.71428571428,100.0
2022-03-18,California,State,Omicron,316.0,99.68,273.0,99.739039665971
2022-03-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-18,California,State,Delta,0.0,0.0,0.28571428571,0.104384133612
2022-03-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-18,California,State,Other,1.0,0.32,0.42857142857,0.156576200418
2022-03-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-19,California,State,Delta,0.0,0.0,0.14285714285,0.051282051282
2022-03-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-19,California,State,Omicron,243.0,99.59,277.85714285714,99.74358974359
2022-03-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-19,California,State,Other,1.0,0.41,0.57142857142,0.205128205128
2022-03-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-19,California,State,Total,244.0,100.0,278.57142857142,100.0
2022-03-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-20,California,State,Other,1.0,0.53,0.57142857142,0.20618556701
2022-03-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-20,California,State,Delta,0.0,0.0,0.14285714285,0.051546391753
2022-03-20,California,State,Total,189.0,100.0,277.14285714285,100.0
2022-03-20,California,State,Omicron,188.0,99.47,276.42857142857,99.742268041237
2022-03-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-21,California,State,Delta,0.0,0.0,0.14285714285,0.049382716049
2022-03-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-21,California,State,Total,442.0,100.0,289.28571428571,100.0
2022-03-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-21,California,State,Omicron,442.0,100.0,288.57142857142,99.753086419753
2022-03-21,California,State,Other,0.0,0.0,0.57142857142,0.197530864198
2022-03-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-22,California,State,Total,408.0,100.0,310.71428571428,100.0
2022-03-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-22,California,State,Omicron,408.0,100.0,310.14285714285,99.816091954023
2022-03-22,California,State,Other,0.0,0.0,0.57142857142,0.183908045977
2022-03-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-23,California,State,Omicron,269.0,100.0,307.14285714285,99.814298978644
2022-03-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-23,California,State,Total,269.0,100.0,307.71428571428,100.0
2022-03-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-23,California,State,Other,0.0,0.0,0.57142857142,0.185701021356
2022-03-24,California,State,Total,342.0,100.0,315.85714285714,100.0
2022-03-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-24,California,State,Other,0.0,0.0,0.42857142857,0.135685210312
2022-03-24,California,State,Lambda,0.0,0.0,0.0,0.0
